task,marker,feature,n,n_pd,n_elderly,beta_pd,se,t,p,q
B2,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,38,20,18,-5.358743088417583,1.2542293231625956,-4.272538513854286,0.00014729484314491377,0.0010527468992286221
B2,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,38,20,18,0.23680479798719656,0.04090758962438696,5.788774165418584,1.6198727879934398e-06,2.3513205005100654e-05
B2,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,38,20,18,5.74373528011465,1.2772278065944753,4.4970327536396235,7.633664019242224e-05,0.0006177125827064972
B2,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,38,20,18,-0.1555043719193146,0.015127263828171008,-10.279742171860843,5.728001777019706e-12,3.5065332617581506e-10
B2,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,38,20,18,-0.06737599954537662,0.004348851818705004,-15.492824854501428,5.658726553244743e-17,7.243169988153272e-15
B2,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,38,20,18,3.0003948480824225,3.381016542451709,0.8874238887653348,0.3810854932248339,0.5548793944783518
B2,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,38,20,18,0.00427576044245174,0.0022481009509098208,1.9019432560274097,0.06567856433859978,0.16054760171657723
B2,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,38,20,18,-0.3603169621608937,0.23042072342342204,-1.5637350530263452,0.12714088884181596,0.2609538942992374
B2,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,38,20,18,-0.03833275693351687,0.029221266648762487,-1.3118102440347243,0.19837306825407877,0.35580800012960884
B2,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,38,20,18,0.17238661012765527,0.04665837782275632,3.6946550259957496,0.0007695298372780735,0.004249011807402068
B2,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,38,20,18,2.869271662845253,1.2042073614892612,2.3827056324392353,0.022919662797559127,0.06954932159259322
B2,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,38,20,18,-0.1401292273406624,0.01770073877354779,-7.916575072565521,3.2048725819194116e-09,9.809696946396808e-08
B2,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,38,20,18,9.865136903208995,2.471717733717825,3.9912069119520317,0.00033208524941927666,0.0020873929963497392
B2,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,38,20,18,-1.098996183693851,1.6578719332707155,-0.6628957048121973,0.5118666947974053,0.6691813428734881
B2,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,38,20,18,6.620659332410452,1.8640811445000172,3.5517012507447694,0.0011454421328665314,0.005973268603985467
B2,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,38,20,18,-0.9221560699427991,1.3456729862815,-0.6852750106034262,0.4978162525137123,0.660199817822812
B2,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,38,20,18,10.20129986311134,2.2813811151138568,4.471545677102803,8.227750830913644e-05,0.0006545013090353904
B2,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,38,20,18,12.956981265212507,14.159707593423239,0.9150599459575449,0.3666046580408287,0.5414306420581685
B2,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,38,20,18,-7.61309509651014,0.8053439487945099,-9.453221953062299,4.8251795178121936e-11,2.264617587026523e-09
B2,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,38,20,18,8.558872721708989,0.8411261142593923,10.175492802580546,7.457632431808327e-12,4.200138585594449e-10
B2,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,38,20,18,-0.08820438078617975,0.004656642267320169,-18.941626975554662,1.219090066711525e-19,2.7238154352402925e-17
B2,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,38,20,18,0.011247402380012025,0.0016672605124238942,6.746037764464501,9.410638729428348e-08,1.8928827615764448e-06
B2,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,38,20,18,-0.004374359708817697,0.009713877705536795,-0.45032064860404447,0.6553377075107171,0.7740901779992363
B2,loudnessPeaksPerSec,loudnessPeaksPerSec,38,20,18,-0.4929128594657592,0.188915194506828,-2.6091753008673093,0.013394543522304972,0.04511846239092201
B2,VoicedSegmentsPerSec,VoicedSegmentsPerSec,38,20,18,-0.4164028437950124,0.10931884237755146,-3.809067446551377,0.0005577051805008602,0.0032125882815108387
B2,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,38,20,18,0.034250247470230984,0.017027370654435634,2.0114818761702815,0.05225503258701131,0.13181880620045827
B2,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,38,20,18,0.0300668134346054,0.01667665327358305,1.802928497783981,0.08026903591527734,0.18657397197107337
B2,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,38,20,18,0.06898697779756424,0.0217591151384147,3.1704863620934183,0.003216172621750691,0.014019724617414778
B2,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,38,20,18,0.11424556200185008,0.03504134833571156,3.2603072492338834,0.0025319944995838835,0.011426436716070859
B2,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,38,20,18,-0.9798555598072254,1.7499508612222583,-0.5599331852797526,0.5791957470222607,0.7229677409639567
D1,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,43,24,19,-0.18415605031779814,0.784169175075761,-0.23484224599877476,0.8155598486390971,0.8826351013711367
D1,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,43,24,19,0.022404745298467022,0.012964077613162062,1.7282174611265917,0.09186058458993016,0.20806128878861693
D1,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,43,24,19,-0.47585920888779265,0.8266170520611177,-0.5756706901959833,0.568144873577879,0.7167992670229871
D1,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,43,24,19,0.2688286505681039,0.7786146674733978,0.34526533059087117,0.7317502356428246,0.8298256939021007
D1,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,43,24,19,0.8284007668259896,0.8283654548588107,1.0000426284883945,0.32345457759201335,0.4984995439682615
D1,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,43,24,19,1.3042599757137854,0.49470639382245174,2.6364324213320747,0.011965309984893792,0.04180435845838824
D1,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,43,24,19,150.34900979344135,45.46821868410092,3.3066835285107525,0.002034248417840151,0.009579337031166998
D1,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,43,24,19,64.84119229609244,23.338163703702374,2.7783330822127197,0.008359733132318106,0.030975011185010243
D1,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,43,24,19,38.93473501318309,30.286147198406216,1.2855624968775161,0.2061772416883091,0.3639208176056771
D1,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,43,24,19,39.1107659821031,39.842417431261026,0.9816363690677098,0.3323297236383568,0.5058597306841149
D1,loudness_sma3_amean,loudness_sma3_amean,43,24,19,-0.05998276204412692,0.04184612864244697,-1.433412456302658,0.15970880534558543,0.3101655143814956
D1,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,43,24,19,0.2768237293325383,0.10579961321076332,2.616490939159465,0.012573875207336212,0.043686231358828154
D1,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,43,24,19,-0.015005800096253307,0.0028818665875738163,-5.206972509052329,6.505262121462273e-06,8.105671740724672e-05
D1,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,43,24,19,-0.03984418149250431,0.01679676642722991,-2.3721340452714346,0.022715369005333406,0.06907827118684542
D1,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,43,24,19,-0.15766390322027754,0.1152823753110379,-1.367632327100236,0.17925721322601815,0.33429689565858745
D1,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,43,24,19,-0.14265810235157939,0.11371133784661368,-1.2545635734583678,0.2171040252799061,0.375159578562706
D1,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,43,24,19,-1.4221630770637663,0.9165475461869813,-1.5516522661374692,0.12882354175659844,0.26327947536238133
D1,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,43,24,19,-0.7131674151414206,0.532409316661702,-1.3395096457235252,0.18815888943493325,0.34361571507702465
D1,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,43,24,19,0.24292020513209958,0.34052983991348806,0.7133595258313153,0.4798705209181587,0.6440969432342873
D1,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,43,24,19,0.028897639435281924,0.20401751871052196,0.1416429315380727,0.8880912148915334,0.9289988340024362
D1,spectralFlux_sma3_amean,spectralFlux_sma3_amean,43,24,19,0.020917435712667774,0.021214659816981292,0.9859896832248234,0.33021601767001973,0.5048253560036784
D1,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,43,24,19,0.30592133814942746,0.1247930879374122,2.451428546289815,0.018812822690752646,0.05979335067399486
D1,mfcc1_sma3_amean,mfcc1_sma3_amean,43,24,19,-1.2757709576665457,1.7133297798054254,-0.7446149437800753,0.460968106991168,0.6313648780579422
D1,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,43,24,19,0.19220627768399437,0.07230078762895753,2.658425779126823,0.011325652037501998,0.04012169584126053
D1,mfcc2_sma3_amean,mfcc2_sma3_amean,43,24,19,12.926005406902496,2.1038550487833683,6.143961968471847,3.2679547287907226e-07,5.751600322671672e-06
D1,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,43,24,19,2.4145790747819147,0.917376970808155,2.632046750263213,0.012096776225307646,0.0421590616961217
D1,mfcc3_sma3_amean,mfcc3_sma3_amean,43,24,19,12.151781082621348,1.4692800470870557,8.270568368986602,4.1374998205128814e-10,1.5744864181843613e-08
D1,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,43,24,19,2.726097763121441,1.0223346626472336,2.6665414591954484,0.011097687372727065,0.03955833878683471
D1,mfcc4_sma3_amean,mfcc4_sma3_amean,43,24,19,21.878541531075665,1.738024567297606,12.588165865281093,2.586227640312054e-15,2.8010834750456705e-13
D1,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,43,24,19,-1.097476141511955,5.834105293142914,-0.1881138728849937,0.851762783855363,0.9068869352363128
D1,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,43,24,19,0.007876141938043492,0.0038560838947009307,2.0425234909611185,0.0479012635833262,0.12470204644637367
D1,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,43,24,19,-0.013648307559788742,0.14881768258666261,-0.09171159853158427,0.9273966483822013,0.9549209689517059
D1,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,43,24,19,-0.08020709189089656,0.10865733010212969,-0.7381654952823519,0.4648328076646681,0.6341904972789271
D1,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,43,24,19,0.1639838879764247,0.06318466395427545,2.5953115473573485,0.013251281823495645,0.04493916174805657
D1,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,43,24,19,2.164757594795305,0.7187640863935902,3.0117776274229406,0.004541924601715883,0.018976349671263985
D1,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,43,24,19,0.7476203997032218,0.8653541009348693,0.8639473700945589,0.3928994110000471,0.5675133791056948
D1,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,43,24,19,4.6021426320062355,1.339975232349705,3.4344982809392515,0.0014216864735134608,0.007073266977763084
D1,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,43,24,19,1.2305530447405062,0.9905395206197963,1.2423058536528957,0.2215421867321128,0.38086861894849183
D1,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,43,24,19,3.3687155990946627,2.079703461253905,1.6198057376235648,0.11333331840794683,0.24104729957460597
D1,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,43,24,19,-0.058335789845253325,0.045399159836104944,-1.2849530708464822,0.20638798570693756,0.3639208176056771
D1,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,43,24,19,7.165395349804655,27.643630623526832,0.25920601556969,0.7968396276162405,0.8731129927499351
D1,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,43,24,19,-0.03955476487370551,0.01983086263209714,-1.99460636723308,0.053108748838511126,0.13305537075555812
D1,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,43,24,19,-101.75180142961655,22.827256913959708,-4.457469498553353,6.817284955005083e-05,0.0005548403015402981
D1,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,43,24,19,0.006645781709640311,0.010340600337721505,0.6426881895238853,0.524187066620109,0.6764943994510665
D1,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,43,24,19,-19.078314559068755,7.591667700079663,-2.513059753506935,0.016211686831599487,0.05257321991246734
D1,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,43,24,19,0.2146808700083532,0.06598616653494657,3.253422365347701,0.0023576959464650955,0.010708502879428561
D1,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,43,24,19,20.76680339414034,40.642818516846454,0.510958741346457,0.6122604739816633,0.7433061792700913
D1,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,43,24,19,-0.01476248840191241,0.010904979198138653,-1.353738336743658,0.18361359597021878,0.33831266478640704
D1,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,43,24,19,1.9673202698396324,28.227801105911983,0.06969442155477,0.9447930214006569,0.9681721791354622
D1,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,43,24,19,-0.03467917464947,0.020282710580898415,-1.7097899470167315,0.0952510375309719,0.2135564663114784
D1,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,43,24,19,-20.695978006963614,7.569698429334492,-2.7340558147946123,0.009359091800020435,0.03422753572578902
D1,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,43,24,19,0.22208447683568647,0.06433214097639899,3.452154295893258,0.0013524314003226256,0.006825173518474039
D1,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,43,24,19,5.931165014797841,40.09879532337482,0.1479137955882775,0.8831729029235227,0.9272986184312603
D1,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,43,24,19,-0.006335416786241399,0.007557825727335009,-0.8382591786057698,0.40699351372713377,0.5811834354237366
D1,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,43,24,19,-31.670124532924333,41.990268789980455,-0.7542253347156789,0.4552440324266878,0.6265724317270542
D1,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,43,24,19,-0.05102447567611819,0.030039870190208186,-1.6985584609067372,0.09736811555441424,0.21761001063589722
D1,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,43,24,19,-18.48814959411681,7.125612584520213,-2.5946049374450615,0.013274449420898693,0.04493916174805657
D1,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,43,24,19,0.1715854035443847,0.05328472471112811,3.2201612089505716,0.0025838882871915807,0.011586352574413202
D1,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,43,24,19,-7.784529461699956,1.67710095009836,-4.641658250353625,3.8524498129990834e-05,0.0003411477570253276
D1,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,43,24,19,0.16027136677146897,0.29934715966279835,0.535402998151069,0.5954113541352628,0.7353852514232018
D1,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,43,24,19,6.001856992012707,1.5607282368529558,3.845549052226299,0.0004332983144574965,0.0026183863809277038
D1,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,43,24,19,-0.05414903249925137,0.021150725431988857,-2.560150131652463,0.014450253000160148,0.047537280897723105
D1,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,43,24,19,-0.08148183028023037,0.004330301456719789,-18.816664635157526,3.620925141530059e-21,2.5491312996371615e-18
D1,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,43,24,19,0.33560455781294984,1.0020030565551372,0.33493366673625763,0.7394699663803669,0.8342738082240037
D1,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,43,24,19,0.0026146418290516294,0.004249818845280126,0.6152360663456199,0.541972464275976,0.6918379235725968
D1,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,43,24,19,-16.03389564822973,14.757918340248493,-1.086460520959879,0.2839450059414091,0.45586609847833975
D1,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,43,24,19,0.07861348994637977,0.05672192945814143,1.385945271914515,0.17363778848115297,0.3289940566151924
D1,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,43,24,19,0.1145393128648787,0.07129221957775705,1.6066172934895493,0.116205875169941,0.24493693448993553
D1,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,43,24,19,5.084496753658726,1.6539857583563444,3.0740873843505563,0.003844061427255368,0.016451180819378595
D1,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,43,24,19,-0.06757578927971054,0.015059910153562105,-4.487130971609875,6.220898732442463e-05,0.0005213705604332731
D1,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,43,24,19,10.9424704100791,3.7045067979583646,2.953826516423114,0.0052964425324458055,0.021321129069254895
D1,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,43,24,19,11.92859050280116,9.148499654047619,1.3038848941228884,0.19991680862257957,0.3576656499880458
D1,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,43,24,19,14.609779349367749,2.575791497847787,5.671957284421122,1.478550521209411e-06,2.1913675093293166e-05
D1,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,43,24,19,-2.2885204765882197,3.1842911840168457,-0.7186907051952924,0.47661560893502103,0.6425973780628967
D1,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,43,24,19,20.310528808180514,3.1663945838061562,6.414402333826095,1.3774603469348524e-07,2.6568002308003728e-06
D1,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,43,24,19,4.839485311440856,3.5248760189651716,1.3729519238130894,0.1776105734839027,0.3328706752310488
D1,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,43,24,19,-9.922963832887952,1.2908754728646812,-7.687003155205311,2.488929529218427e-09,7.964574493498966e-08
D1,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,43,24,19,10.482227468283908,1.223022002769561,8.57075951581138,1.6676035896432423e-10,6.905840747699074e-09
D1,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,43,24,19,-0.08729751175148184,0.006469658111420565,-13.493373258376652,2.8243176711436723e-16,3.313866067475243e-14
D1,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,43,24,19,0.01174347349404274,0.0022783609236751777,5.154351697315621,7.686664780307507e-06,9.022270219932216e-05
D1,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,43,24,19,0.023973528680646346,0.01522443576048667,1.5746743628336608,0.12340998263549371,0.25518757521027813
D1,loudnessPeaksPerSec,loudnessPeaksPerSec,43,24,19,-0.022336261462940994,0.1239092247637947,-0.1802631039417775,0.857879454649788,0.9095654080206625
D1,VoicedSegmentsPerSec,VoicedSegmentsPerSec,43,24,19,-0.12742420105022773,0.14021742656672717,-0.9087615153854549,0.36905789172441517,0.5429817257554614
D1,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,43,24,19,-0.025449688638714697,0.027310911758374194,-0.9318505681492381,0.3571468685856607,0.5315674323135415
D1,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,43,24,19,-0.023340265830712505,0.011008519819832344,-2.1202001915519983,0.040404506129843094,0.1102510554860835
D1,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,43,24,19,0.10609801870279947,0.06063189228610234,1.7498714736158514,0.08800581385496119,0.20018123733083254
D1,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,43,24,19,-0.0005011504645962214,0.03629021002207661,-0.013809522300679826,0.9890523494621161,0.991164205012569
D1,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,43,24,19,2.149486646724557,1.7259578994295217,1.2453876467294038,0.22042005341712678,0.37940273253216933
D2,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,43,24,19,-0.14393376130134783,0.7813001326017568,-0.18422339290029732,0.8547927916136124,0.9090243584531468
D2,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,43,24,19,0.002318142540074602,0.016270513679053304,0.1424750678313853,0.887438298636431,0.9289988340024362
